flag,month,pooled_diff,avg_disaggregated_diff,difference_pooled_vs_disagg,max_orchard_diff,min_orchard_diff,orchard_details
post_harvest_heat,March,-0.15382500000000002,-0.15382500000000005,2.7755575615628914e-17,0.6060500000000001,0.2984,"[('HC_O1', np.float64(-0.6060500000000001)), ('HC_O2', np.float64(0.2984))]"
post_harvest_heat,April,-0.15609999999999996,-0.15610000000000002,5.551115123125783e-17,0.60775,0.29555,"[('HC_O1', np.float64(-0.60775)), ('HC_O2', np.float64(0.29555))]"
post_harvest_heat,May,-0.160025,-0.160025,0.0,0.60785,0.2878,"[('HC_O1', np.float64(-0.60785)), ('HC_O2', np.float64(0.2878))]"
post_harvest_heat,June,0.10054999999999997,0.10054999999999996,1.3877787807814457e-17,0.3626499999999999,0.16155,"[('HC_O1', np.float64(-0.16155)), ('HC_O2', np.float64(0.3626499999999999))]"
post_harvest_heat,July,0.09959999999999997,0.09960000000000002,-5.551115123125783e-17,0.36110000000000003,0.1619,"[('HC_O1', np.float64(-0.1619)), ('HC_O2', np.float64(0.36110000000000003))]"
post_harvest_heat,August,0.08964999999999995,0.08965000000000002,-6.938893903907228e-17,0.34590000000000004,0.1666,"[('HC_O1', np.float64(-0.1666)), ('HC_O2', np.float64(0.34590000000000004))]"
post_harvest_cold,September,-0.0006749999999999985,-0.0011999999999999997,0.0005250000000000012,0.0011999999999999997,0.0011999999999999997,"[('HC_O1', np.float64(-0.0011999999999999997))]"
post_harvest_cold,October,-0.0005000000000000004,-0.002700000000000001,0.0022000000000000006,0.002700000000000001,0.002700000000000001,"[('HC_O1', np.float64(-0.002700000000000001))]"
post_harvest_cold,November,0.0015999999999999973,-0.0006000000000000033,0.0022000000000000006,0.0006000000000000033,0.0006000000000000033,"[('HC_O1', np.float64(-0.0006000000000000033))]"
post_harvest_cold,December,-0.16662500000000005,-0.27870000000000006,0.11207500000000001,0.27870000000000006,0.27870000000000006,"[('HC_O1', np.float64(-0.27870000000000006))]"
post_harvest_cold,January,-0.162675,-0.27705,0.11437500000000003,0.27705,0.27705,"[('HC_O1', np.float64(-0.27705))]"
post_harvest_cold,February,-0.16415000000000002,-0.27625,0.11209999999999998,0.27625,0.27625,"[('HC_O1', np.float64(-0.27625))]"
